,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
56212,41755,58488,117916,117917,117920,118568,186980,19721,118570
56213,75834,7021,117961,118300,118783,118321,118448,290919,118322
56214,16639,18417,117961,118343,119598,307024,294485,118331,118332
56215,34780,2594,117961,118300,120410,117905,117906,290919,117908
56216,16767,16850,117961,118225,119238,122849,149223,119095,122850
56217,17292,3116,117961,118300,147589,118912,309291,118424,118914
56218,20364,29575,117961,117969,120574,119976,148648,19793,119978
56219,35376,64715,91261,118026,118317,117905,117906,290919,117908
56220,16271,5730,117961,118446,118631,120578,120579,118762,120580
56221,39883,116406,117961,117962,120677,126078,297566,118424,126080
56222,42015,771,117961,118300,120722,118321,118448,290919,118322
56223,33249,3963,117961,118300,125872,120344,311360,118424,120346
56224,44944,17615,117961,118052,122392,120097,174445,270488,120099
56225,45652,8430,117961,118225,118403,118321,117906,290919,118322
56226,25554,7253,117961,118225,118403,118321,117906,290919,118322
56227,36152,60795,117951,117952,117941,118568,118568,19721,118570
56228,42093,5278,118887,118888,125440,120006,303717,118424,120008
56229,36927,1373,117943,117944,117945,117946,192835,292795,117948
56230,4684,16928,117961,118446,120317,118321,117906,290919,118322
56231,1020,6071,117961,118413,122007,118321,117906,290919,118322
56232,80143,4023,117961,118446,119064,118784,118785,290919,118786
56233,42093,117699,118212,118580,119362,119363,119765,118667,119365
56234,20279,24672,117916,118011,118599,179731,131017,117887,117973
56235,43877,50176,118079,118080,117878,117879,118177,19721,117880
56236,59024,767,117961,118343,120722,123648,123107,120518,123650
56237,5173,2395,117961,118300,119488,118172,301534,249618,118175
56238,42006,4325,118887,118888,119488,118293,301534,118295,118296
56239,35381,25618,117961,118327,118320,118321,118448,290919,118322
56240,20297,46788,117929,117940,117920,118568,163031,19721,118570
56241,74431,7424,5110,117954,122672,130857,125539,308574,130858
56242,20268,39119,117910,118855,119791,179731,118017,117887,117973
56243,42006,5211,118290,118291,119837,118980,261436,118295,118982
56244,34080,20083,118541,118542,117945,118054,118054,117887,118055
56245,39333,215806,118315,118316,123656,118321,242891,290919,118322
56246,40345,16569,117961,118327,120559,122269,141096,118643,122271
56247,23976,2710,118290,118291,120823,118396,269406,118398,118399
56248,25993,20916,117961,117969,118560,118811,127691,19793,118813
56249,43452,15795,119062,119091,118042,118043,142221,270488,118046
56250,38751,25242,118555,118178,118320,118685,279443,308574,118687
56251,33150,53154,118887,118888,120171,118890,170311,118398,118892
56252,74310,5016,117961,118343,121710,120789,250337,118424,120791
56253,79092,13441,117961,118225,119781,118207,279443,270488,118209
56254,79092,6277,117961,118343,118437,117905,240983,290919,117908
56255,32270,20412,117890,117891,117878,117879,117879,19721,117880
56256,42093,7029,117961,117962,120677,120357,149187,118424,120359
56257,28787,22858,120342,120343,118706,120348,298285,118295,120350
56258,79092,7370,117961,118413,118481,117905,117906,290919,117908
56259,33230,1725,117902,117903,118507,179731,118368,117887,117973
56260,37709,638,117926,118266,119569,117885,117913,117887,117888
56261,33125,7019,119134,119135,125440,117896,209419,117887,117898
56262,20294,12696,118090,118091,117884,117885,117913,117887,117888
56263,18913,13943,117929,117930,117884,117879,117886,19721,117880
56264,42085,51124,117961,118300,118631,118422,126423,118424,118425
56265,40531,53010,118752,119070,118042,118043,118043,270488,118046
56266,75954,16756,119062,130600,139677,118321,290919,290919,118322
56267,18418,6699,117961,118343,119993,118321,240983,290919,118322
56268,75078,15504,117961,118386,123656,118321,240983,290919,118322
56269,28294,16098,117961,118327,120171,120647,240979,118398,120649
56270,20364,124625,118725,118726,119076,118422,300136,118424,118425
56271,27124,57104,130684,130685,118378,121372,300603,119184,121374
56272,15369,17727,118169,118170,118171,118172,129003,249618,118175
56273,27124,25244,118887,118888,120299,120300,287772,120302,120303
56274,25231,124316,118887,118888,118889,118863,120991,118398,118865
56275,27124,7807,117961,118327,118518,120097,124862,270488,120099
56276,39264,46634,118256,118257,117945,126684,280788,292795,126685
56277,73815,55982,117983,117984,117878,117879,117879,19721,117880
56278,32270,17184,117961,118343,118395,118890,311441,118398,118892
56279,52684,24708,117916,118011,118599,179731,164223,117887,117973
56280,75078,75159,117961,118386,125884,119351,240788,3130,119353
56281,15704,3745,117961,118300,118360,124435,118362,118363,124436
56282,6449,92288,119062,119091,118856,119962,168365,118205,119964
56283,37793,76530,118003,118004,117878,117899,117879,19721,117900
56284,39262,8715,117961,118052,119986,118321,117906,290919,118322
56285,38751,5899,117961,118327,120318,118777,296252,308574,118779
56286,27323,1986,117961,117962,119223,118641,306399,118643,118644
56287,4675,5909,117961,118446,16232,117905,117906,290919,117908
56288,79285,4519,117961,118300,118783,118321,117906,290919,118322
56289,19980,5730,117961,118446,118684,124305,120579,118762,124307
56290,34924,4496,117961,118225,120551,117905,117906,290919,117908
56291,23150,18686,117961,118386,128823,118784,124402,290919,118786
56292,23921,52105,118595,118596,81476,118422,170384,118424,118425
56293,40630,23614,117961,118300,117878,122129,124893,121916,122131
56294,7543,767,117961,118343,120722,120516,123107,120518,120519
56295,80757,252252,117902,117903,118437,122129,305057,121916,122131
56296,15064,4853,118887,118888,120126,118172,301534,249618,118175
56297,38972,18073,118256,119428,118623,118995,286106,292795,118997
56298,31654,6482,117961,118052,118992,118321,117906,290919,118322
56299,15720,16850,117961,118225,122298,120591,127477,119095,120593
56300,18418,53280,118290,118291,118727,118834,202884,118424,118836
56301,34924,4669,117961,118327,118391,117905,117906,290919,117908
56302,39518,54303,117961,118327,118492,120097,126339,270488,120099
56303,2809,85475,117961,118300,120410,118784,117906,290919,118786
56304,6449,25607,117961,118343,118856,117905,117906,290919,117908
56305,13878,3267,117961,118052,121949,120097,174445,270488,120099
56306,78591,84558,117893,117894,117895,118568,267952,19721,118570
56307,73214,782,117961,118413,127522,118321,117906,290919,118322
56308,80641,17209,117961,118052,123144,118396,310598,118398,118399
56309,14354,53242,117876,117877,117878,118568,179860,19721,118570
56310,3130,1915,117961,118300,119181,119743,244154,3130,119745
56311,33642,25396,118602,118603,117941,118568,136888,19721,118570
56312,75078,11869,119170,119171,128516,270690,269245,19721,270691
56313,23979,43994,117961,117962,118791,307024,306404,118331,118332
56314,15064,15183,117902,118041,121678,118028,128869,117887,118030
56315,75078,15378,118315,118316,125316,118636,310589,118638,118639
56316,45207,72209,117961,118343,124948,117905,117906,290919,117908
56317,33248,20126,117961,118386,120677,118636,174800,118638,118639
56318,39195,20361,117961,117962,118352,118054,120325,117887,118055
56319,75901,5127,117961,118300,118597,118834,146010,118424,118836
56320,23990,53154,118887,118888,120171,118890,170311,118398,118892
56321,14570,2163,118219,118220,120694,118777,130218,308574,118779
56322,45610,25761,118006,118007,118008,118568,292195,19721,118570
56323,15022,56199,117961,118052,118881,118321,117906,290919,118322
56324,39861,4704,117961,118300,120026,119433,133686,118424,119435
56325,34924,5432,117961,118327,118391,117905,117906,290919,117908
56326,7543,7547,117961,118327,118933,118784,130086,290919,118786
56327,16495,17790,117961,118225,119924,118321,117906,290919,118322
56328,75834,22504,117961,118300,123055,120344,128788,118424,120346
56329,7543,3224,117961,118225,120551,122551,295130,118762,122552
56330,25322,47104,117890,117891,117878,117899,214927,19721,117900
56331,972,2344,118212,118213,120823,118396,269406,118398,118399
56332,7543,7339,117961,118300,118360,118361,118362,118363,118364
56333,80830,4659,117961,118225,120663,118321,117906,290919,118322
56334,4675,7495,117961,118225,119924,118321,118448,290919,118322
56335,75834,3239,117961,118300,118597,122274,159048,3130,122275
56336,34651,69370,118256,119428,118623,117946,119359,292795,117948
56337,80843,17128,117961,118300,119984,119949,230830,290919,119951
56338,15365,192210,118315,118316,140453,119849,192211,118638,119851
56339,20487,2946,117961,118343,119796,118685,120316,308574,118687
56340,73580,49802,117961,118343,118514,307024,294485,118331,118332
56341,77466,8750,118192,118193,117895,117879,118250,19721,117880
56342,25993,5652,117961,118300,28618,118321,117906,290919,118322
56343,37260,6232,117961,118343,118437,120516,185973,120518,120519
56344,17308,6957,117961,118300,125821,119849,310589,118638,119851
56345,33146,21837,117961,118327,118507,118890,311441,118398,118892
56346,59761,56654,118163,118164,117878,179731,162226,117887,117973
56347,98163,3692,117961,118413,120370,121594,170665,4673,121596
56348,42031,28253,118315,118463,123089,118784,128796,290919,118786
56349,16191,28890,117961,118327,118529,122060,224977,290919,122062
56350,77943,19832,117961,118327,123901,118321,117906,290919,118322
56351,40968,7389,117961,118386,118746,118747,239652,118453,118749
56352,39939,5149,118290,118291,118631,118728,283197,118295,118730
56353,80806,4147,117961,118300,118631,118422,300136,118424,118425
56354,35716,54762,117951,117952,118221,118568,267952,19721,118570
56355,4675,25262,117961,118327,118320,118685,310608,308574,118687
56356,28149,49772,91261,118026,118746,118451,126309,118453,118454
56357,33642,59000,118181,118182,117920,118568,117897,19721,118570
56358,55932,17669,119062,119091,118514,117905,117906,290919,117908
56359,77943,255037,118315,118316,123656,118784,225897,290919,118786
56360,4605,7032,117961,118225,120551,133306,133307,118205,133308
56361,7543,810,117961,118300,123719,117905,117906,290919,117908
56362,4675,27759,119062,119091,123125,118318,311618,118205,118319
56363,83129,2270,117961,118413,277693,120773,118959,118960,120774
56364,42085,5739,117961,118446,118684,127108,235721,118667,127110
56365,79092,15416,117961,118386,118896,307024,311622,118331,118332
56366,79422,41794,118315,118463,119214,120690,130887,290919,120692
56367,23921,70274,119062,119091,118042,118563,118563,270488,118565
56368,43877,46754,118079,118080,117878,117879,304519,19721,117880
56369,18058,5604,117961,118343,119598,118958,159709,118960,118961
56370,37732,46557,117922,117923,123279,179731,206267,117887,117973
56371,45904,25769,118006,118007,117878,118568,127856,19721,118570
56372,32642,57539,122532,122533,118623,280788,122534,292795,119082
56373,31825,49388,118887,118888,118631,118293,301534,118295,118296
56374,18418,5210,117961,118343,119598,118834,133686,118424,118836
56375,76467,1755,117961,117962,119223,125793,137422,118643,125795
56376,34230,5323,117961,118343,119598,307024,132719,118331,118332
56377,17278,120340,120342,120343,119076,118834,124426,118424,118836
56378,33054,4145,117961,118300,120026,119433,133686,118424,119435
56379,26313,23224,117961,118225,120535,118396,147037,118398,118399
56380,79092,7069,117961,118386,123844,117905,117906,290919,117908
56381,22662,12197,118290,118291,120171,118890,261801,118398,118892
56382,18418,16971,117961,118300,119993,118321,240983,290919,118322
56383,23497,5604,117961,118343,119598,118636,235245,118638,118639
56384,27124,13844,117961,118327,119995,120690,120691,290919,120692
56385,3853,16125,117961,118052,120304,118459,156072,249618,118461
56386,16064,14811,117961,118343,118344,120812,120812,118638,120814
56387,27291,4909,117961,118300,118458,118293,118302,118295,118296
56388,1529,1541,117961,118225,123173,119093,120324,119095,119096
56389,3003,2327,117961,118300,119195,128230,302830,4673,128231
56390,20487,2942,117961,118343,118700,118784,117906,290919,118786
56391,16018,58466,118602,118603,117920,118568,118568,19721,118570
56392,78591,50550,117893,117894,117895,117896,117897,117887,117898
56393,80158,1755,117961,117962,119223,125793,139296,118643,125795
56394,33642,70156,118192,118193,117895,117879,118250,19721,117880
56395,15064,4046,117961,117962,118352,118054,117906,117887,118055
56396,14910,873,117961,118413,120526,118321,117906,290919,118322
56397,33642,55751,118602,118603,117941,117899,117899,19721,117900
56398,45444,124899,117961,118327,120171,118890,149216,118398,118892
56399,3853,4857,117961,118343,119598,118834,127160,118424,118836
56400,14665,16314,117961,118446,120317,117905,117906,290919,117908
56401,36480,51372,117961,118343,120666,118777,279443,308574,118779
56402,20271,4299,117876,117877,117878,117879,117879,19721,117880
56403,75787,5507,117961,118413,120370,117905,117906,290919,117908
56404,15369,15411,117961,118343,119796,118530,278014,118131,118532
56405,42085,4950,117961,118343,119598,120006,310997,118424,120008
56406,25883,49096,118212,159716,118378,118747,159717,118453,118749
56407,43720,44022,117961,117962,122215,118321,160543,290919,118322
56408,4675,5330,117961,118052,122938,120097,174445,270488,120099
56409,33329,2983,117961,118343,118700,117905,117906,290919,117908
56410,40997,2291,117961,118225,120663,122297,120664,118331,118899
56411,74550,141,117961,118225,122273,117905,117906,290919,117908
56412,74310,4175,117961,118343,118292,119433,133686,118424,119435
56413,79121,61016,119596,119597,118597,120789,194103,118424,120791
56414,20252,7370,117961,118413,118481,118321,118785,290919,118322
56415,302049,8707,117961,118300,19772,132096,168524,119095,132098
56416,100515,5409,117961,118343,119993,118321,117906,290919,118322
56417,42085,4909,117961,118300,118458,120344,311701,118424,120346
56418,73176,18005,117961,118327,119496,118054,124356,117887,118055
56419,79121,5183,118290,118291,119837,118834,169002,118424,118836
56420,33151,4084,117961,118052,118992,118321,240983,290919,118322
56421,79092,13201,117951,117952,117941,117885,117897,117887,117888
56422,35973,6993,117961,118343,118514,118321,117906,290919,118322
56423,15369,794,118752,119070,117945,280788,152940,292795,119082
56424,1022,25263,117961,118327,120318,120690,120690,290919,120692
56425,1003,79114,117961,118225,123173,120812,311057,118638,120814
56426,17278,46328,118887,118888,118631,118834,306147,118424,118836
56427,41385,6454,117961,118343,118856,117905,240983,290919,117908
